,fold
17632,2266458
17633,3409900
17634,4365277
17635,2271727
17636,4726227
17637,4219278
17638,1552597
17639,4733609
17640,1865401
17641,5252529
17642,4491433
17643,2115039
17644,2015787
17645,5270520
17646,2504346
17647,3061463
17648,1563260
17649,3703497
17650,4725650
17651,3294238
17652,5934320
17653,1849846
17654,3554864
17655,5116904
17656,4202172
17657,3939953
17658,1118853
17659,1860302
17660,3193618
17661,5149786
17662,4130578
17663,5804832
17664,1436866
17665,5392888
17666,1261228
17667,1276366
17668,2005697
17669,3550745
17670,5790381
17671,4113024
17672,2540746
17673,1891643
17674,1133481
17675,1599411
17676,5672881
17677,2409239
17678,3565771
17679,1405349
17680,1328562
17681,4459191
17682,5157374
17683,2369477
17684,3324817
17685,3189991
17686,1133049
17687,5782648
17688,1465028
17689,2400360
17690,5768841
17691,3545578
17692,4226379
17693,3155071
17694,1845532
17695,5442413
17696,1073423
17697,1950569
17698,1616151
17699,1892861
17700,1403720
17701,4341038
17702,1885855
17703,1849149
17704,1746105
17705,1241619
17706,1890657
17707,5657977
17708,1814413
17709,1123591
17710,2397205
17711,1467821
17712,3321910
17713,1162764
17714,4999302
17715,1623118
17716,3559357
17717,5412079
17718,2933965
17719,1165651
17720,3056353
17721,1317055
17722,5790428
17723,2753762
17724,1242271
17725,2630661
17726,4353516
17727,5521063
17728,3690752
17729,1319678
17730,5520508
17731,1168847
17732,3295248
17733,2409659
17734,5551212
17735,4495576
17736,1153440
17737,4373419
17738,4990609
17739,2929828
17740,2118480
17741,1958826
17742,1718760
17743,2722174
17744,5247827
17745,5021313
17746,3050444
17747,3816695
17748,1243052
17749,5248856
17750,4788580
17751,2802548
17752,1356814
17753,5377429
17754,1968845
17755,5817590
17756,2508751
17757,1422535
17758,1226693
17759,1870830
17760,3935138
17761,2652518
17762,1715402
17763,5115836
17764,2460991
17765,1383695
17766,4922030
17767,2656531
17768,1601605
17769,1887233
17770,2491283
17771,5020266
17772,1219052
17773,3287575
17774,2259689
17775,5418743
17776,1863897
17777,1986659
17778,4500072
17779,2644038
17780,4092367
17781,5314603
17782,4485202
17783,2893109
17784,2107971
17785,3019670
17786,1978208
17787,4232466
17788,2120461
17789,4895912
17790,4261408
17791,3842178
17792,3308569
17793,1606395
17794,1068515
17795,3558604
17796,2650830
17797,3177294
17798,2667569
17799,2670232
17800,4629486
17801,1542816
17802,1108865
17803,3679026
17804,4602700
17805,1473758
17806,1959239
17807,1184971
17808,1737675
17809,4298985
17810,3962971
17811,2105715
17812,2372074
17813,4985348
17814,5788225
17815,4981769
17816,1861742
17817,5656491
17818,4856167
17819,2658024
17820,1949029
17821,1857080
17822,4100878
17823,5511422
17824,5804607
17825,3806871
17826,5935568
17827,1185557
17828,1710903
17829,4989512
17830,2768887
17831,5079270
17832,4861272
17833,5809556
17834,2622393
17835,4071660
17836,5919559
17837,5127385
17838,1925706
17839,3708482
17840,4634216
17841,2517024
17842,5391028
17843,2771097
17844,4502510
17845,5030882
17846,5910966
17847,3549080
17848,2858620
17849,5803324
17850,2389888
17851,5940123
17852,3453039
17853,4367600
17854,2508945
17855,3804501
17856,2901815
17857,3024604
17858,1176834
17859,1923017
17860,2013381
17861,2408274
17862,1325890
17863,2894539
17864,2295019
17865,5535059
17866,2933090
17867,5944643
17868,1587216
17869,4604236
17870,1592752
17871,2724704
17872,1879936
17873,2897976
17874,4359297
17875,1347283
17876,4091918
17877,1059567
17878,5376583
17879,5014671
17880,4196880
17881,1451487
17882,2521037
17883,2770168
17884,2635005
17885,1909733
17886,3278628
17887,3869275
17888,5539236
17889,5009437
17890,1736400
17891,4821410
17892,4996053
17893,4886573
17894,5283365
17895,5019246
17896,5966561
17897,5147167
17898,3574846
17899,1164369
17900,3964337
17901,5550938
17902,4719723
17903,1958985
17904,1805100
17905,1162107
17906,1391823
17907,4107026
17908,1511207
17909,1105812
17910,4985292
17911,1277189
17912,1822539
17913,3539079
17914,2330057
17915,5607484
17916,5511126
17917,2658396
17918,4292609
17919,5781190
17920,3511754
17921,3179762
17922,5639743
17923,3299257
17924,1879156
17925,4526078
17926,3176669
17927,3019456
17928,1645405
17929,3312798
17930,1957317
17931,4364336
17932,4431468
17933,1291548
17934,1728117
17935,1543566
17936,4857104
17937,3575573
17938,5510084
17939,3164294
17940,5906821
17941,5410923
17942,5913836
17943,5122796
17944,1867010
17945,1014157
17946,1165288
17947,2645962
17948,1911336
17949,1126557
17950,4490797
17951,1838625
17952,4465549
17953,5155340
17954,4221497
17955,5772755
17956,3840001
17957,1490592
17958,3298573
17959,5380386
17960,2366558
17961,3057191
17962,3444195
17963,2234970
17964,3041991
17965,2108535
17966,5155979
17967,1523816
17968,1395678
17969,3834624
17970,3049273
17971,3773745
17972,3953633
17973,5902070
17974,1577223
17975,1492155
17976,5415077
17977,2238026
17978,2626145
17979,1234170
17980,3187849
17981,3837483
17982,3551106
17983,2326722
17984,3173458
17985,3474463
17986,4362777
17987,5051165
17988,5940484
17989,5998598
17990,5262060
17991,1232276
17992,4860464
17993,5408160
17994,5053080
17995,1574494
17996,1273552
17997,5919149
17998,1438882
17999,2505100
18000,3213351
18001,2267592
18002,5645229
18003,4092109
18004,2127525
18005,2774650
18006,4999081
18007,1466550
18008,1084823
18009,4232793
18010,1116079
18011,4755964
18012,1563182
18013,4874582
18014,1314665
18015,1865837
18016,3195807
18017,2139751
18018,5264318
18019,1411018
18020,5574493
18021,1933486
18022,1525951
18023,2560971
18024,1382373
18025,3742744
18026,2142773
18027,3321187
18028,2242295
18029,5131405
18030,2723131
18031,4219090
18032,4921787
18033,5024260
18034,2296568
18035,4109642
18036,1901903
18037,1244685
18038,1841421
18039,4630856
18040,3016349
18041,4458213
18042,3935322
18043,4464449
18044,1234625
18045,5686660
18046,3088220
18047,1550351
18048,1570176
18049,1513968
18050,4997676
18051,1214176
18052,3698279
18053,1139575
18054,2801353
18055,1031254
18056,1835252
18057,5659210
18058,1742883
18059,1117406
18060,1753849
18061,4632004
18062,1162796
18063,3443199
18064,4736723
18065,4990783
18066,1115662
18067,1229935
18068,2248478
18069,5418206
18070,4494367
18071,2641816
18072,3963519
18073,2775070
18074,5767735
18075,3571546
18076,3343674
18077,1497736
18078,5938949
18079,3704778
18080,2066386
18081,2431289
18082,1613205
18083,4201278
18084,1958667
18085,1839536
18086,2779763
18087,4074098
18088,1405042
18089,1155500
18090,4201394
18091,2294793
18092,2761712
18093,3849000
18094,4341520
18095,3539814
18096,4072587
18097,5419280
18098,5154254
18099,5006057
18100,4852282
18101,2129536
18102,2120572
18103,4588451
18104,4608813
18105,4482205
18106,1423349
18107,1947554
18108,3190757
18109,3690966
18110,2656194
18111,1273218
18112,5158130
18113,4475990
18114,5386967
18115,3834137
18116,5048544
18117,1424664
18118,5654214
18119,4629735
18120,1267842
18121,3956025
18122,5125987
18123,4862629
18124,1157968
18125,1722716
18126,5931932
18127,2787966
18128,1105605
18129,3805417
18130,1253170
18131,4218522
18132,1418767
18133,1463766
18134,5916694
18135,2016275
18136,4557755
18137,3048042
18138,5139852
18139,4209549
18140,4371786
18141,1191714
18142,5551623
18143,1875951
18144,1213832
18145,4740879
18146,2014063
18147,5403408
18148,2540074
18149,2425851
18150,2526906
18151,5113438
18152,5389951
18153,1722896
18154,3818043
18155,5813295
18156,1099854
18157,2694167
18158,1211225
18159,2123581
18160,5141262
18161,2492720
18162,2500609
18163,2010367
18164,1178803
18165,2380221
18166,5276963
18167,4346747
18168,2888035
18169,5259435
18170,1417249
18171,1321757
18172,5160900
18173,3250260
18174,1916998
18175,5030733
18176,1028753
18177,5915189
18178,1293708
18179,4218125
18180,1581877
18181,1158706
18182,5271658
18183,3691222
18184,1422892
18185,2382872
18186,4853402
18187,5244916
18188,3081081
18189,5807422
18190,3184744
18191,1825876
18192,3711307
18193,2002719
18194,4721645
18195,2632821
18196,1204969
18197,5546957
18198,6002606
18199,1536129
18200,4218064
18201,5395605
18202,1008429
18203,1195687
18204,5124536
18205,2530821
18206,3769413
18207,2889346
18208,4033219
18209,2556095
18210,5685947
18211,3539360
18212,2656860
18213,3971520
18214,4872905
18215,1457641
18216,2236617
18217,2786821
18218,1152448
18219,5968963
18220,2898280
18221,5148736
18222,1887546
18223,4784705
18224,1450152
18225,2115311
18226,2660390
18227,5929771
18228,1671845
18229,1588742
18230,3169116
18231,3045855
18232,5665983
18233,1849660
18234,4480995
18235,5948668
18236,5935293
18237,4076712
18238,4894359
18239,4350929
18240,4608559
18241,5779294
18242,3565014
18243,4592553
18244,4470791
18245,3060815
18246,3718254
18247,1040266
18248,5262617
18249,1936319
18250,2901743
18251,2378242
18252,2819736
18253,1578724
18254,1826159
18255,3687943
18256,4609338
18257,3424907
18258,4333360
18259,2395579
18260,4501416
18261,4917967
18262,2404198
18263,1379682
18264,4688040
18265,1350550
18266,3848501
18267,1183911
18268,2904626
18269,2245569
18270,1279472
18271,5153122
18272,4198881
18273,5869574
18274,5812811
18275,2722163
18276,1553724
18277,1235080
18278,2134744
18279,1246739
18280,3318071
18281,1332521
18282,3692358
18283,1437547
18284,5542001
18285,1020514
18286,1674942
18287,3573818
18288,1044201
18289,1055331
18290,3456323
18291,4610873
18292,1942482
18293,2921105
18294,4203656
18295,5125434
18296,1089761
18297,2123205
18298,2778978
18299,1720010
18300,5777374
18301,5379912
18302,1204757
18303,5147227
18304,4219965
18305,2143661
18306,3550736
18307,4981063
18308,3443500
18309,4218806
18310,3453328
18311,1532121
18312,4703507
18313,3421891
18314,1460513
18315,1079429
18316,2923953
18317,3195186
18318,2269234
18319,4467720
18320,1085558
18321,2405625
18322,4471752
18323,5638274
18324,1737568
18325,1537458
18326,5538662
18327,4853255
18328,3959229
18329,1737863
18330,1255997
18331,3812563
18332,5900996
18333,1085621
18334,1845623
18335,2109333
18336,1858122
18337,1424109
18338,5538593
18339,5008183
18340,4368972
18341,2902121
18342,5734732
18343,5799546
18344,1968931
18345,1563007
18346,4751919
18347,3179467
18348,4619534
18349,4474057
18350,3717098
18351,4169003
18352,2764856
18353,3035877
18354,4095107
18355,5551554
18356,5650655
18357,3582801
18358,3119013
18359,4921222
18360,5770538
18361,4237718
18362,2133214
18363,1222364
18364,1438487
18365,1951125
18366,1582260
18367,1585465
18368,1592362
18369,5394750
18370,1129499
18371,5244299
18372,2623502
18373,1064494
18374,3941220
18375,3119405
18376,2906316
18377,5550476
18378,4161883
18379,1890031
18380,1464165
18381,4217440
18382,3212615
18383,5266211
18384,2635239
18385,1538675
18386,1615872
18387,1266119
18388,1503496
18389,1207320
18390,2666115
18391,2797408
18392,1499466
18393,1097703
18394,1046482
18395,4736786
18396,3160192
18397,2642992
18398,2144375
18399,3287463
18400,4373006
18401,1044585
18402,5508693
18403,3580455
18404,5256349
18405,1073477
18406,1622871
18407,5686514
18408,1230873
18409,5910112
18410,4620813
18411,1046700
18412,2527047
18413,3540787
18414,2774241
18415,4755744
18416,2507157
18417,4617160
18418,5136332
18419,4732335
18420,3174075
18421,3811783
18422,5288322
18423,4239417
18424,4875427
18425,2665598
18426,1122758
18427,4087120
18428,2198890
18429,2659716
18430,3842886
18431,3420173
18432,5551831
18433,5273035
18434,4719762
18435,3588709
18436,2589919
18437,1425864
18438,3967367
18439,1246567
18440,1911556
18441,5817499
18442,3718201
18443,4395349
18444,4502094
18445,5384784
18446,1401461
18447,5522191
18448,1077570
18449,2249078
18450,4873178
18451,1432554
18452,5813214
18453,1910403
18454,1890428
18455,5023432
18456,1592797
18457,3183241
18458,2646964
18459,2239620
18460,2135226
18461,1888462
18462,4555424
18463,1876713
18464,1435910
18465,2927341
18466,5930741
18467,3810364
18468,1066072
18469,1084731
18470,3874341
18471,4887919
18472,2254759
18473,4215307
18474,1715056
18475,1226385
18476,3380240
18477,3117312
18478,1542510
18479,4474092
18480,5923926
18481,4476204
18482,1746717
18483,4889560
18484,1148944
18485,5805754
18486,5275053
18487,4100667
18488,4739366
18489,4103736
18490,5013635
18491,3290176
18492,3161832
18493,4488033
18494,2388329
18495,2898861
18496,5027231
18497,1730971
18498,1007206
18499,4727007
18500,3345877
18501,2661018
18502,4627418
18503,1593376
18504,1877727
18505,4732981
18506,1491902
18507,2625740
18508,1288492
18509,1379740
18510,1166163
18511,3741956
18512,1576402
18513,1602494
18514,3899460
18515,1313072
18516,4997192
18517,2536276
18518,5603663
18519,1912690
18520,4857143
18521,2240170
18522,3583257
18523,1427844
18524,2798445
18525,1244612
18526,3050369
18527,5554228
18528,2892379
18529,1455609
18530,1238304
18531,2136596
18532,1056636
18533,5121744
18534,3957183
18535,2368785
18536,4739357
18537,5512964
18538,4112361
18539,3290346
18540,1029414
18541,4465164
18542,3840048
18543,1178439
18544,2507044
18545,5945664
18546,3841293
18547,3160541
18548,1395801
18549,1068341
18550,1854639
18551,2782888
18552,5254543
18553,3157099
18554,1479547
18555,2890956
18556,2663096
18557,1591629
18558,4635706
18559,1506355
18560,4755527
18561,2888559
18562,2563791
18563,4867543
18564,5386107
18565,5146321
18566,3176512
18567,3678273
18568,3567184
18569,1459759
18570,2268397
18571,1126102
18572,4725975
18573,1180197
18574,1484779
18575,1522783
18576,3550368
18577,1217368
18578,5001468
18579,3050338
18580,1303200
18581,1841899
18582,2509291
18583,4221334
18584,4491690
18585,2788158
18586,1943458
18587,1271770
18588,2141182
18589,3579401
18590,3297401
18591,4735862
18592,3565833
18593,1432446
18594,5540051
18595,1158901
18596,5865584
18597,3932639
18598,1442061
18599,4863778
18600,1991746
18601,3446836
18602,2394395
18603,4266230
18604,1538789
18605,1916920
18606,1041934
18607,2330206
18608,4261293
18609,2131723
18610,1901422
18611,5012285
18612,2231240
18613,1326055
18614,2382427
18615,3061972
18616,2390487
18617,1929364
18618,1042468
18619,4086497
18620,1086197
18621,3016880
18622,3719358
18623,1813856
18624,1017375
18625,1878971
18626,4877438
18627,3816704
18628,4890158
18629,1073459
18630,4879375
18631,1160977
18632,3846696
18633,2557498
18634,1581640
18635,1611390
18636,3847210
18637,3434460
18638,3804815
18639,4986346
18640,1805095
18641,5664859
18642,5907529
18643,1091365
18644,5655212
18645,1983353
18646,1029321
18647,4878011
18648,1301933
18649,3313667
18650,1350921
18651,1975204
18652,5524677
18653,3585674
18654,5948513
18655,3314750
18656,3437115
18657,1433186
18658,1608748
18659,1330436
18660,1081157
18661,3050741
18662,1850232
18663,2890134
18664,1258051
18665,5509786
18666,1716017
18667,4657218
18668,4755104
18669,4758211
18670,2329155
18671,1598780
18672,1118300
18673,2919018
18674,1540415
18675,1552808
18676,5286786
18677,5919105
18678,5636194
18679,1987120
18680,3150217
18681,1152837
18682,5802133
18683,1460956
18684,1160914
18685,3934346
18686,3704238
18687,4237241
18688,2668010
18689,3184571
18690,1579895
18691,2802481
18692,2007053
18693,1193174
18694,3383197
18695,4339096
18696,1376977
18697,1408661
18698,5513309
18699,1834291
18700,2887798
18701,3963469
18702,3967816
18703,4725882
18704,4792240
18705,3834198
18706,1166094
18707,4503941
18708,1332252
18709,1402719
18710,1041369
18711,1259921
18712,5422520
18713,2230389
18714,4526996
18715,4168509
18716,1415024
18717,1530631
18718,4292867
18719,5259369
18720,5938626
18721,3172036
18722,3936094
18723,1448811
18724,3586254
18725,2509690
18726,1051850
18727,4554946
18728,3694448
18729,1115361
18730,4197798
18731,3978795
18732,1914102
18733,2427594
18734,3284797
18735,4356461
18736,4085012
18737,5505252
18738,3742585
18739,4368639
18740,1155474
18741,1427494
18742,2894950
18743,2250658
18744,2522201
18745,1822744
18746,1498917
18747,3039099
18748,1003292
18749,2272263
18750,2515886
18751,4103431
18752,1469342
18753,3815432
18754,5258166
18755,1275872
18756,1130282
18757,1393785
18758,4883555
18759,3162214
18760,1708034
18761,1425268
18762,4658772
18763,5118661
18764,4066549
18765,5784359
18766,2540876
18767,5181019
18768,1034574
18769,5249721
18770,3189560
18771,5405092
18772,2258831
18773,3560521
18774,1542448
18775,3842935
18776,3320205
18777,3325654
18778,5915070
18779,4892717
18780,4477024
18781,4986204
18782,1221682
18783,4095178
18784,4367414
18785,2164911
18786,3036708
18787,2665263
18788,3687371
18789,3444263
18790,4688718
18791,1101780
18792,2011189
18793,4345070
18794,3555830
18795,2125213
18796,3052315
18797,4786886
18798,3442228
18799,5114060
18800,4340933
18801,4372468
18802,5947836
18803,1936360
18804,1101255
18805,3958772
18806,5738660
18807,3422823
18808,2651983
18809,1422041
18810,2014377
18811,4233294
18812,3572915
18813,3611444
18814,1898058
18815,4522752
18816,5408730
18817,3320796
18818,1126252
18819,1926721
18820,2102650
18821,1436993
18822,1725338
18823,3179536
18824,5924713
18825,5809250
18826,3951285
18827,1188450
18828,1265161
18829,2894143
18830,2016093
18831,1266621
18832,1103405
18833,4614464
18834,3567562
18835,5904581
18836,5808744
18837,4919948
18838,3951212
18839,1304271
18840,4210341
18841,1074561
18842,3976332
18843,2918656
18844,2905245
18845,4635407
18846,4467936
18847,5247050
